ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Cluster
464670,Male,Yes,39.0,No,Entertainment,1.0,2.0,4.0,Cat_4,2
464673,Male,Yes,49.0,No,Executive,1.0,3.0,7.0,Cat_2,2
464674,Male,Yes,51.0,No,Artist,0.0,2.0,5.0,Cat_4,2
464675,Female,Yes,39.0,No,Doctor,1.0,2.0,9.0,Cat_4,2
464677,Male,Yes,23.0,No,Healthcare,1.0,1.0,5.0,Cat_4,0
464683,Male,Yes,53.0,No,Engineer,0.0,2.0,6.0,Cat_4,2
464684,Female,No,35.0,No,Engineer,9.0,1.0,5.0,Cat_4,0
464685,Male,No,35.0,No,Executive,2.0,1.0,4.0,Cat_4,0
464688,Male,Yes,30.0,Yes,Doctor,1.0,1.0,9.0,Cat_4,0
464690,Male,Yes,39.0,No,Engineer,2.0,2.0,2.8253778838504378,Cat_4,2
464691,Male,No,38.0,Yes,Artist,1.0,1.0,3.0,Cat_4,2
464692,Female,No,53.0,No,Marketing,0.0,1.0,1.0,Cat_3,2
464693,Female,No,36.0,Yes,Engineer,8.0,1.0,1.0,Cat_4,2
464695,Male,No,33.0,No,Engineer,0.0,1.0,4.0,Cat_4,0
464696,Female,No,40.0,Yes,Engineer,1.0,1.0,1.0,Cat_4,2
464697,Female,Yes,36.0,Yes,Artist,0.0,2.0,4.0,Cat_4,2
464699,Male,No,31.0,No,Doctor,1.0,1.0,5.0,Cat_4,0
464701,Male,No,31.0,No,Doctor,1.0,1.0,2.0,Cat_4,0
464704,Male,Yes,41.0,Yes,Healthcare,0.0,2.0,4.0,Cat_4,2
464707,Male,Yes,48.0,No,Artist,0.0,2.0,4.0,Cat_4,2
464711,Female,Yes,38.0,Yes,Artist,5.0,2.0,3.0,Cat_1,2
464712,Male,Yes,49.0,No,Artist,1.0,1.0,5.0,Cat_4,2
464722,Male,Yes,42.0,Yes,Doctor,1.0,1.0,2.8253778838504378,Cat_4,2
464726,Male,Yes,28.0,Yes,Executive,14.0,3.0,9.0,Cat_4,0
464728,Male,Yes,51.0,No,Entertainment,0.0,3.0,4.0,Cat_4,2
464732,Male,Yes,41.0,No,Artist,1.0,2.0,2.0,Cat_4,2
464737,Female,Yes,57.0,No,Engineer,0.0,2.0,6.0,Cat_4,2
464739,Male,Yes,67.0,Yes,Artist,0.0,1.0,1.0,Cat_4,1
464746,Male,Yes,29.0,No,Executive,3.0,2.0,5.0,Cat_4,0
464752,Female,Yes,46.0,,Marketing,2.552586938083121,1.0,1.0,Cat_4,2
464755,Male,Yes,49.0,Yes,Artist,0.0,3.0,2.0,Cat_6,2
464756,Female,No,28.0,No,Engineer,6.0,1.0,3.0,Cat_4,0
464758,Female,Yes,48.0,No,Engineer,1.0,2.0,4.0,Cat_4,2
464760,Female,Yes,51.0,No,Engineer,5.0,2.0,4.0,Cat_4,2
464765,Female,Yes,48.0,No,Engineer,5.0,2.0,6.0,Cat_4,2
464766,Female,Yes,48.0,No,Engineer,5.0,2.0,5.0,Cat_4,2
464769,Female,,52.0,No,Engineer,9.0,2.0,4.0,Cat_4,2
464772,Female,Yes,39.0,No,Engineer,8.0,2.0,4.0,Cat_4,2
464774,Female,Yes,50.0,No,Engineer,7.0,2.0,5.0,Cat_4,2
464780,Female,No,33.0,No,Engineer,1.0,1.0,9.0,Cat_4,0
464790,Female,No,35.0,Yes,Artist,2.552586938083121,1.0,1.0,Cat_4,0
464792,Male,Yes,30.0,No,Marketing,2.0,3.0,5.0,Cat_4,0
464794,Female,Yes,46.0,No,Engineer,8.0,2.0,2.8253778838504378,Cat_4,2
464799,Male,No,36.0,No,Marketing,0.0,1.0,4.0,Cat_4,2
464802,Male,No,43.0,No,Entertainment,0.0,1.0,1.0,Cat_4,2
464804,Male,Yes,26.0,No,Entertainment,1.0,1.0,1.0,Cat_4,0
464806,Male,Yes,33.0,No,Executive,0.0,1.0,2.0,Cat_4,0
464809,Male,Yes,50.0,,Entertainment,2.552586938083121,2.0,5.0,Cat_4,2
464812,Female,Yes,49.0,Yes,Engineer,1.0,3.0,5.0,Cat_4,2
464813,Male,Yes,48.0,Yes,Engineer,6.0,2.0,5.0,Cat_6,2
464817,Male,No,31.0,Yes,Artist,5.0,1.0,1.0,Cat_4,0
464818,Female,Yes,38.0,No,Engineer,2.552586938083121,2.0,2.0,Cat_4,2
464825,Female,No,21.0,No,Healthcare,5.0,1.0,1.0,Cat_4,0
464827,Female,Yes,50.0,No,Entertainment,8.0,2.0,5.0,Cat_4,2
464828,Male,No,23.0,No,Healthcare,9.0,1.0,6.0,Cat_4,0
464831,Female,Yes,21.0,No,Healthcare,0.0,1.0,2.0,Cat_4,0
464832,Male,Yes,71.0,No,Lawyer,1.0,1.0,2.8253778838504378,Cat_4,1
464835,Male,No,20.0,No,Healthcare,0.0,1.0,6.0,Cat_4,0
464836,Female,,32.0,No,Engineer,7.0,3.0,5.0,Cat_4,0
464845,Male,Yes,29.0,No,Engineer,0.0,2.0,3.0,Cat_4,0
464849,Male,Yes,42.0,Yes,Artist,0.0,2.0,4.0,Cat_4,2
464851,Male,No,20.0,No,Doctor,0.0,1.0,6.0,Cat_4,0
464852,Male,Yes,36.0,No,Executive,1.0,1.0,6.0,Cat_4,2
464854,Female,Yes,42.0,No,Engineer,0.0,3.0,6.0,Cat_4,2
464857,Male,No,18.0,No,Healthcare,7.0,1.0,4.0,Cat_4,0
464861,Male,No,25.0,No,Homemaker,2.552586938083121,1.0,2.0,Cat_4,0
464864,Female,No,30.0,No,Engineer,10.0,1.0,8.0,Cat_4,0
464865,Female,No,28.0,No,Homemaker,9.0,1.0,9.0,Cat_4,0
464868,Male,Yes,42.0,Yes,Entertainment,7.0,1.0,6.0,Cat_4,2
464872,Male,Yes,38.0,Yes,Artist,1.0,1.0,4.0,Cat_4,2
464873,Male,Yes,42.0,Yes,Artist,1.0,2.0,2.0,Cat_4,2
464876,Female,Yes,52.0,No,Engineer,2.552586938083121,2.0,5.0,Cat_4,2
464879,Female,Yes,29.0,Yes,Doctor,0.0,2.0,2.0,Cat_4,0
464884,Male,Yes,40.0,Yes,Artist,1.0,1.0,2.0,Cat_4,2
464885,Female,No,38.0,No,Engineer,1.0,1.0,2.0,Cat_4,2
464886,Male,Yes,37.0,Yes,Engineer,1.0,2.0,4.0,Cat_4,2
464902,Female,Yes,65.0,No,Lawyer,1.0,1.0,1.0,Cat_4,1
464905,Male,,81.0,No,Executive,2.552586938083121,3.0,2.0,Cat_4,1
464907,Male,,59.0,Yes,Engineer,0.0,2.0,2.0,Cat_4,1
464910,Female,Yes,47.0,Yes,Artist,1.0,2.0,5.0,Cat_4,2
464911,Male,Yes,57.0,Yes,Artist,0.0,2.0,3.0,Cat_4,2
464915,Male,Yes,39.0,Yes,Executive,2.552586938083121,3.0,4.0,Cat_4,2
464916,Female,,32.0,,Doctor,8.0,3.0,2.0,Cat_4,0
464919,Male,Yes,37.0,Yes,Artist,9.0,1.0,1.0,Cat_4,2
464920,Male,No,39.0,Yes,Artist,4.0,1.0,1.0,Cat_4,2
464921,Male,Yes,39.0,No,Doctor,1.0,2.0,5.0,Cat_4,2
464925,Male,,60.0,No,Executive,7.0,2.0,2.0,Cat_4,1
464927,Female,Yes,70.0,Yes,Artist,1.0,2.0,2.0,Cat_4,1
464932,Male,Yes,51.0,Yes,Executive,9.0,1.0,1.0,Cat_4,2
464938,Male,Yes,48.0,No,Artist,1.0,1.0,3.0,Cat_4,2
464939,Male,No,43.0,No,Entertainment,0.0,1.0,1.0,Cat_4,2
464940,Female,Yes,29.0,No,Engineer,1.0,1.0,2.0,Cat_4,0
464944,Female,Yes,43.0,Yes,Entertainment,0.0,1.0,2.0,Cat_4,2
464947,Male,No,25.0,No,Doctor,5.0,1.0,1.0,Cat_4,0
464957,Female,Yes,75.0,No,Lawyer,0.0,1.0,1.0,Cat_4,1
464960,Female,No,22.0,No,Healthcare,0.0,1.0,5.0,Cat_4,0
464961,Male,Yes,86.0,No,Marketing,1.0,1.0,1.0,Cat_4,1
464963,Female,Yes,50.0,Yes,Entertainment,1.0,1.0,2.0,Cat_4,2
464972,Male,Yes,73.0,No,Lawyer,1.0,3.0,9.0,Cat_4,1
464973,Male,No,87.0,,Lawyer,1.0,1.0,2.0,Cat_4,1
464981,Male,Yes,49.0,Yes,Artist,0.0,2.0,4.0,Cat_6,2
464987,Male,Yes,46.0,Yes,Executive,1.0,3.0,5.0,Cat_6,2
464990,Male,Yes,73.0,No,Executive,0.0,3.0,2.0,Cat_6,1
464991,Female,Yes,87.0,Yes,Lawyer,1.0,3.0,2.0,Cat_6,1
464995,Male,Yes,53.0,No,Executive,2.0,3.0,4.0,Cat_4,2
465001,Male,Yes,84.0,Yes,Lawyer,1.0,3.0,2.0,Cat_6,1
465005,Male,Yes,47.0,Yes,Executive,3.0,3.0,3.0,Cat_6,2
465012,Male,Yes,59.0,No,Executive,1.0,3.0,4.0,Cat_6,1
465014,Male,Yes,82.0,No,Lawyer,1.0,1.0,1.0,Cat_6,1
465022,Female,Yes,71.0,Yes,Lawyer,0.0,3.0,2.0,Cat_6,1
465023,Male,Yes,39.0,Yes,Artist,9.0,2.0,2.0,Cat_2,2
465026,Female,No,25.0,No,Doctor,0.0,1.0,2.0,Cat_6,0
465032,Male,Yes,67.0,Yes,Executive,1.0,3.0,2.0,Cat_6,1
465035,Female,Yes,83.0,Yes,Lawyer,13.0,3.0,2.0,Cat_6,1
465038,Male,Yes,49.0,No,Executive,0.0,3.0,4.0,Cat_6,2
465039,Female,Yes,87.0,No,Lawyer,0.0,3.0,2.0,Cat_6,1
465040,Male,Yes,69.0,No,Lawyer,1.0,2.0,2.0,Cat_6,1
465045,Male,Yes,40.0,Yes,Entertainment,9.0,2.0,2.0,Cat_6,2
465056,Male,Yes,87.0,Yes,Lawyer,1.0,3.0,2.0,Cat_6,1
465069,Male,Yes,68.0,Yes,Healthcare,0.0,2.0,3.0,Cat_6,1
465075,Female,Yes,43.0,Yes,Artist,2.552586938083121,2.0,2.0,Cat_6,2
465076,Male,Yes,67.0,Yes,Artist,0.0,3.0,5.0,Cat_6,1
465079,Male,Yes,80.0,Yes,Lawyer,1.0,1.0,1.0,Cat_6,1
465082,Male,Yes,65.0,Yes,Lawyer,1.0,1.0,1.0,Cat_3,1
465087,Male,No,29.0,Yes,Doctor,0.0,1.0,4.0,Cat_6,0
465091,Male,Yes,60.0,Yes,Entertainment,2.552586938083121,2.0,3.0,Cat_6,1
465092,Male,Yes,72.0,Yes,Executive,1.0,3.0,2.0,Cat_6,1
465093,Male,Yes,57.0,Yes,Doctor,0.0,1.0,1.0,Cat_6,2
465095,Male,Yes,47.0,Yes,Executive,1.0,3.0,4.0,Cat_6,2
465099,Male,Yes,39.0,No,Entertainment,1.0,2.0,2.0,Cat_6,2
465100,Male,Yes,62.0,Yes,Artist,0.0,3.0,2.0,Cat_6,1
465101,Female,Yes,81.0,Yes,Lawyer,1.0,1.0,1.0,Cat_6,1
465105,Male,Yes,65.0,No,Executive,8.0,2.0,2.0,Cat_6,1
465109,Male,No,47.0,No,Lawyer,2.552586938083121,1.0,2.0,Cat_6,2
465111,Female,Yes,40.0,Yes,Artist,8.0,2.0,2.0,Cat_6,2
465112,Female,Yes,86.0,No,Lawyer,0.0,3.0,2.0,Cat_6,1
465113,Male,Yes,67.0,Yes,Lawyer,0.0,3.0,2.0,Cat_4,1
465119,Female,Yes,45.0,Yes,Artist,0.0,2.0,5.0,Cat_6,2
465120,Female,No,27.0,Yes,Healthcare,1.0,1.0,4.0,Cat_6,0
465121,Female,No,32.0,Yes,Artist,7.0,1.0,1.0,Cat_3,0
465122,Female,Yes,41.0,Yes,Artist,3.0,2.0,2.0,Cat_6,2
465124,Female,Yes,27.0,Yes,Healthcare,6.0,2.0,2.0,Cat_6,0
465128,Female,Yes,58.0,No,Artist,0.0,2.0,3.0,Cat_6,1
465134,Female,Yes,61.0,Yes,Entertainment,1.0,2.0,5.0,Cat_6,1
465136,Male,Yes,52.0,Yes,Artist,0.0,2.0,2.0,Cat_6,2
465144,Male,No,25.0,Yes,Doctor,8.0,1.0,1.0,Cat_6,0
465147,Male,No,33.0,Yes,Healthcare,2.0,1.0,3.0,Cat_6,0
465148,Male,No,31.0,No,Artist,0.0,1.0,2.8253778838504378,,0
465150,Male,No,37.0,Yes,Entertainment,1.0,1.0,1.0,Cat_6,2
465153,Male,Yes,38.0,Yes,Artist,1.0,2.0,2.0,Cat_6,2
465155,Male,Yes,81.0,Yes,Lawyer,0.0,1.0,1.0,Cat_6,1
465160,Male,Yes,61.0,Yes,Executive,0.0,3.0,3.0,Cat_6,1
465164,Male,No,20.0,No,Healthcare,0.0,1.0,3.0,Cat_6,0
465171,Female,Yes,48.0,Yes,Artist,8.0,3.0,4.0,Cat_6,2
465172,Female,Yes,43.0,Yes,Artist,8.0,2.0,2.0,Cat_6,2
465175,Female,No,22.0,No,Homemaker,0.0,1.0,4.0,Cat_6,0
465176,Female,Yes,63.0,Yes,Artist,1.0,2.0,4.0,Cat_6,1
465181,Female,No,25.0,Yes,Healthcare,8.0,1.0,1.0,Cat_4,0
465182,Female,No,73.0,Yes,Lawyer,1.0,1.0,1.0,Cat_6,1
465186,Female,Yes,43.0,No,Artist,4.0,2.0,4.0,Cat_1,2
465187,Female,Yes,39.0,No,Doctor,1.0,2.0,4.0,Cat_4,2
465188,Female,Yes,49.0,Yes,Artist,0.0,2.0,4.0,Cat_6,2
465189,Female,Yes,83.0,Yes,Lawyer,1.0,3.0,2.0,Cat_6,1
465194,Male,No,22.0,No,Healthcare,9.0,1.0,6.0,Cat_2,0
465196,Female,No,31.0,Yes,Artist,2.0,1.0,2.0,Cat_4,0
465197,Female,Yes,60.0,Yes,Artist,1.0,3.0,4.0,Cat_6,1
465201,Male,Yes,42.0,Yes,Entertainment,1.0,2.0,4.0,Cat_3,2
465202,Male,No,25.0,No,Entertainment,7.0,1.0,4.0,Cat_6,0
465203,Male,No,29.0,Yes,Healthcare,3.0,1.0,3.0,Cat_6,0
465204,Male,Yes,29.0,Yes,Healthcare,1.0,1.0,2.0,Cat_6,0
465213,Male,Yes,39.0,Yes,Entertainment,2.0,2.0,2.0,Cat_6,2
465214,Male,Yes,33.0,No,Engineer,14.0,1.0,1.0,Cat_6,0
465216,Male,Yes,35.0,Yes,Executive,9.0,3.0,4.0,Cat_6,0
465226,Male,Yes,38.0,No,Entertainment,2.0,1.0,3.0,Cat_6,2
465228,Male,Yes,59.0,Yes,Artist,1.0,3.0,2.0,Cat_6,1
465231,Male,Yes,67.0,No,Artist,1.0,2.0,2.0,Cat_6,1
465236,Male,Yes,45.0,Yes,Artist,1.0,1.0,1.0,Cat_6,2
465237,Male,Yes,70.0,Yes,Lawyer,2.552586938083121,3.0,2.0,Cat_6,1
465242,Male,No,19.0,No,Healthcare,5.0,1.0,4.0,Cat_3,0
465249,Female,No,23.0,No,Healthcare,0.0,1.0,4.0,Cat_6,0
465254,Male,No,22.0,No,Healthcare,1.0,1.0,4.0,Cat_7,0
465261,Female,No,23.0,Yes,Healthcare,1.0,1.0,4.0,Cat_1,0
465264,Male,Yes,80.0,No,Executive,0.0,1.0,1.0,Cat_6,1
465267,Male,Yes,40.0,No,Engineer,14.0,2.0,5.0,Cat_4,2
465274,Male,No,36.0,Yes,Artist,0.0,1.0,1.0,Cat_4,2
465285,Female,Yes,31.0,No,Engineer,8.0,1.0,4.0,Cat_6,0
465288,Female,Yes,20.0,No,Engineer,1.0,1.0,2.0,Cat_4,0
465289,Male,Yes,31.0,Yes,Executive,1.0,3.0,2.0,Cat_6,0
465290,Male,Yes,50.0,Yes,Executive,0.0,3.0,5.0,Cat_6,2
465294,Male,Yes,67.0,No,Lawyer,0.0,1.0,2.0,Cat_6,1
465295,Female,,43.0,Yes,Doctor,9.0,2.0,1.0,Cat_6,2
465296,Female,Yes,85.0,Yes,Lawyer,5.0,3.0,3.0,Cat_6,1
465303,Female,Yes,65.0,Yes,Artist,1.0,2.0,3.0,Cat_2,1
465306,Male,Yes,71.0,No,Executive,1.0,2.0,4.0,Cat_2,1
465310,Female,No,20.0,No,Healthcare,1.0,1.0,6.0,Cat_4,0
465319,Male,No,20.0,No,Healthcare,0.0,1.0,5.0,Cat_6,0
465326,Male,Yes,87.0,Yes,Artist,2.552586938083121,1.0,1.0,Cat_6,1
465333,Female,Yes,37.0,Yes,Artist,4.0,1.0,2.0,Cat_7,2
465335,Male,Yes,59.0,No,Entertainment,1.0,2.0,2.0,Cat_7,1
465340,Female,No,29.0,Yes,Artist,3.0,1.0,4.0,Cat_2,0
465342,Male,Yes,85.0,Yes,Executive,0.0,3.0,2.0,Cat_6,1
465344,Female,Yes,72.0,Yes,Lawyer,1.0,3.0,2.0,Cat_6,1
465345,Female,No,42.0,Yes,Artist,0.0,1.0,2.8253778838504378,Cat_6,2
465351,Female,Yes,45.0,Yes,Artist,9.0,2.0,2.0,Cat_6,2
465352,Male,Yes,59.0,Yes,Entertainment,1.0,2.0,4.0,Cat_6,1
465354,Male,No,19.0,No,Doctor,0.0,1.0,5.0,Cat_2,0
465357,Female,Yes,47.0,Yes,Artist,0.0,2.0,3.0,Cat_6,2
465358,Female,Yes,73.0,Yes,Artist,0.0,3.0,2.0,Cat_6,1
465359,Female,Yes,42.0,No,Artist,1.0,1.0,1.0,Cat_6,2
465364,Female,No,37.0,Yes,Doctor,7.0,1.0,5.0,Cat_2,2
465366,Female,No,38.0,Yes,Artist,8.0,1.0,1.0,Cat_6,2
465371,Female,No,41.0,Yes,Artist,1.0,1.0,1.0,Cat_6,2
465372,Female,No,40.0,Yes,Entertainment,0.0,1.0,1.0,Cat_6,2
465383,Female,Yes,30.0,Yes,Entertainment,0.0,1.0,4.0,Cat_6,0
465384,Male,Yes,56.0,Yes,Artist,0.0,3.0,2.0,Cat_6,2
465391,Female,Yes,65.0,Yes,Lawyer,1.0,3.0,2.0,Cat_6,1
465393,Male,Yes,35.0,Yes,Artist,5.0,2.0,2.0,Cat_6,0
465395,Female,Yes,37.0,No,Engineer,0.0,2.0,5.0,Cat_4,2
465399,Male,No,36.0,Yes,Entertainment,0.0,1.0,1.0,Cat_4,2
465405,Female,,26.0,Yes,Homemaker,1.0,3.0,4.0,Cat_2,0
465408,Male,No,25.0,No,Executive,2.552586938083121,1.0,4.0,Cat_6,0
465410,Male,No,30.0,No,Healthcare,0.0,1.0,4.0,Cat_5,0
465417,Male,Yes,37.0,Yes,Entertainment,2.552586938083121,2.0,2.0,Cat_4,2
465419,Male,No,30.0,No,Artist,0.0,1.0,3.0,Cat_6,0
465423,Male,Yes,46.0,Yes,Entertainment,1.0,2.0,4.0,Cat_7,2
465428,Female,No,38.0,Yes,Engineer,1.0,1.0,1.0,Cat_4,2
465433,Female,No,40.0,Yes,Artist,2.552586938083121,1.0,1.0,Cat_2,2
465435,Female,No,31.0,Yes,Artist,5.0,1.0,1.0,Cat_6,0
465437,Male,Yes,45.0,Yes,Executive,4.0,3.0,5.0,Cat_6,2
465440,Male,Yes,55.0,No,Engineer,1.0,1.0,5.0,Cat_6,2
465441,Female,Yes,51.0,Yes,Engineer,2.0,1.0,1.0,Cat_4,2
465445,Female,No,29.0,Yes,Homemaker,5.0,1.0,7.0,Cat_6,0
465458,Female,Yes,74.0,Yes,Artist,1.0,3.0,2.0,Cat_6,1
465461,Male,Yes,69.0,No,Entertainment,1.0,2.0,3.0,Cat_6,1
465463,Female,No,28.0,No,Doctor,2.552586938083121,1.0,5.0,Cat_2,0
465464,Male,Yes,41.0,Yes,Executive,0.0,2.0,2.8253778838504378,Cat_4,2
465467,Male,,29.0,No,Healthcare,1.0,1.0,3.0,Cat_6,0
465471,Male,Yes,39.0,Yes,Artist,0.0,1.0,1.0,Cat_6,2
465472,Female,Yes,74.0,No,Entertainment,2.552586938083121,3.0,3.0,Cat_6,1
465473,Female,No,59.0,Yes,Artist,4.0,1.0,1.0,Cat_6,1
465477,Male,No,27.0,No,Healthcare,1.0,1.0,3.0,Cat_2,0
465479,Male,No,33.0,No,Artist,0.0,1.0,1.0,Cat_4,0
465482,Male,No,31.0,No,Entertainment,9.0,1.0,2.0,Cat_2,0
465483,Male,Yes,46.0,No,Artist,0.0,2.0,3.0,Cat_6,2
465484,Female,Yes,63.0,Yes,Artist,0.0,1.0,2.0,Cat_6,1
465488,Male,No,22.0,No,Healthcare,1.0,1.0,4.0,Cat_6,0
465489,Female,No,53.0,Yes,Engineer,1.0,1.0,5.0,Cat_6,2
465492,Male,Yes,59.0,No,Entertainment,1.0,1.0,1.0,Cat_2,1
465496,Male,Yes,84.0,Yes,Lawyer,2.552586938083121,1.0,2.0,Cat_2,1
465505,Male,Yes,63.0,Yes,Artist,1.0,2.0,4.0,Cat_6,1
465507,Male,Yes,35.0,Yes,Artist,8.0,1.0,1.0,Cat_6,0
465508,Male,No,21.0,No,Healthcare,1.0,1.0,4.0,Cat_6,0
465510,Male,Yes,67.0,No,Lawyer,0.0,3.0,2.0,Cat_6,1
465518,Female,Yes,41.0,Yes,Artist,1.0,2.0,3.0,Cat_4,2
465520,Female,No,27.0,Yes,Artist,0.0,1.0,8.0,Cat_2,0
465521,Female,Yes,53.0,Yes,Artist,1.0,2.0,2.0,Cat_7,2
465522,Female,No,33.0,Yes,Healthcare,4.0,1.0,8.0,Cat_5,0
465529,Female,No,32.0,No,Doctor,0.0,1.0,4.0,Cat_6,0
465538,Male,Yes,59.0,No,Artist,5.0,3.0,2.0,Cat_6,1
465539,Female,Yes,50.0,Yes,Artist,1.0,3.0,5.0,Cat_6,2
465541,Female,Yes,50.0,Yes,Artist,1.0,2.0,4.0,Cat_7,2
465543,Female,Yes,41.0,Yes,Healthcare,1.0,2.0,2.0,Cat_3,2
465547,Female,Yes,71.0,,Lawyer,1.0,1.0,1.0,Cat_6,1
465550,Female,No,33.0,Yes,Healthcare,1.0,1.0,6.0,Cat_3,0
465551,Female,Yes,46.0,Yes,Artist,2.552586938083121,2.0,2.0,Cat_3,2
465554,Female,No,78.0,Yes,Lawyer,1.0,1.0,3.0,Cat_6,1
465555,Female,Yes,69.0,No,Lawyer,2.552586938083121,3.0,2.0,Cat_4,1
465558,Female,No,40.0,Yes,Healthcare,8.0,1.0,1.0,Cat_7,2
465568,Male,Yes,43.0,Yes,Executive,2.0,3.0,3.0,Cat_6,2
465569,Male,Yes,36.0,Yes,Artist,0.0,3.0,3.0,Cat_6,2
465571,Male,Yes,35.0,Yes,Entertainment,1.0,2.0,2.0,Cat_2,0
465577,Male,No,30.0,No,Healthcare,0.0,1.0,4.0,Cat_3,0
465584,Male,Yes,47.0,No,Entertainment,3.0,2.0,2.0,Cat_6,2
465586,Male,Yes,69.0,No,Artist,0.0,1.0,1.0,Cat_6,1
465587,Male,Yes,41.0,Yes,Entertainment,2.552586938083121,1.0,5.0,Cat_3,2
465594,Male,Yes,33.0,No,Executive,4.0,1.0,6.0,Cat_3,0
465598,Male,No,27.0,Yes,Healthcare,6.0,1.0,5.0,Cat_2,0
465600,Male,Yes,38.0,Yes,Engineer,6.0,1.0,2.0,Cat_3,2
465601,Male,Yes,35.0,Yes,Artist,2.552586938083121,2.0,4.0,Cat_3,0
465602,Male,Yes,27.0,Yes,Artist,10.0,1.0,2.0,Cat_3,0
465603,Female,Yes,51.0,Yes,Homemaker,9.0,1.0,2.8253778838504378,Cat_3,2
465605,Female,Yes,52.0,Yes,Engineer,4.0,1.0,1.0,Cat_3,2
465611,Male,No,53.0,Yes,Doctor,0.0,1.0,1.0,Cat_6,2
465612,Male,Yes,43.0,Yes,Artist,8.0,2.0,2.0,Cat_6,2
465616,Male,Yes,42.0,Yes,Doctor,8.0,1.0,2.0,Cat_6,2
465621,Male,No,36.0,Yes,Doctor,9.0,1.0,1.0,Cat_6,2
465625,Male,No,36.0,Yes,Artist,14.0,1.0,2.0,Cat_6,2
465627,Female,No,40.0,Yes,Healthcare,1.0,1.0,1.0,Cat_6,2
465629,Male,Yes,47.0,Yes,Entertainment,2.0,2.0,3.0,Cat_6,2
465635,Male,No,30.0,No,Doctor,1.0,1.0,2.0,Cat_4,0
465638,Female,Yes,53.0,Yes,Artist,2.552586938083121,1.0,2.8253778838504378,Cat_3,2
465640,Male,Yes,45.0,Yes,Artist,5.0,2.0,2.0,Cat_6,2
465644,Male,No,33.0,Yes,Healthcare,0.0,1.0,5.0,Cat_6,0
465645,Female,No,40.0,Yes,Artist,8.0,1.0,2.0,Cat_6,2
465649,Female,Yes,36.0,Yes,Marketing,5.0,1.0,1.0,Cat_6,2
465651,Male,No,32.0,No,Engineer,0.0,1.0,4.0,Cat_6,0
465653,Female,Yes,51.0,Yes,Artist,0.0,1.0,2.0,Cat_6,2
465655,Female,No,49.0,Yes,Artist,0.0,1.0,1.0,Cat_6,2
465656,Male,Yes,81.0,No,Lawyer,1.0,1.0,2.8253778838504378,Cat_6,1
465658,Male,Yes,72.0,Yes,Artist,1.0,2.0,4.0,Cat_6,1
465663,Female,No,70.0,Yes,Artist,0.0,1.0,2.0,Cat_6,1
465667,Male,No,21.0,No,Healthcare,0.0,1.0,3.0,Cat_2,0
465668,Male,No,21.0,No,Healthcare,1.0,1.0,5.0,Cat_4,0
465669,Female,Yes,41.0,No,Entertainment,4.0,2.0,4.0,Cat_4,2
465670,Female,No,49.0,No,Engineer,12.0,1.0,1.0,Cat_4,2
465675,Female,No,51.0,No,Entertainment,0.0,1.0,1.0,Cat_4,2
465680,Male,Yes,28.0,No,Healthcare,0.0,2.0,5.0,Cat_4,0
465685,Male,No,37.0,Yes,Healthcare,5.0,1.0,2.0,Cat_3,2
465688,Female,Yes,63.0,,Artist,1.0,2.0,3.0,Cat_3,1
465689,Male,No,19.0,No,Healthcare,8.0,1.0,4.0,Cat_3,0
465695,Female,No,32.0,No,Healthcare,2.552586938083121,1.0,3.0,Cat_4,0
465697,Female,Yes,51.0,No,Artist,6.0,1.0,1.0,Cat_6,2
465703,Male,Yes,26.0,No,Entertainment,3.0,1.0,2.0,Cat_4,0
465704,Male,Yes,61.0,No,Artist,0.0,1.0,1.0,Cat_6,1
465705,Female,Yes,51.0,Yes,Artist,0.0,2.0,4.0,Cat_6,2
465706,Female,Yes,45.0,Yes,Artist,0.0,2.0,3.0,Cat_6,2
465721,Male,Yes,29.0,Yes,Entertainment,1.0,3.0,2.0,Cat_3,0
465722,Male,Yes,47.0,No,Artist,0.0,1.0,5.0,Cat_3,2
465725,Male,No,25.0,Yes,Doctor,1.0,1.0,2.0,Cat_3,0
465727,Male,No,40.0,No,Marketing,0.0,1.0,5.0,Cat_4,2
465728,Male,No,45.0,Yes,Artist,1.0,1.0,1.0,Cat_4,2
465733,Male,Yes,32.0,Yes,Entertainment,1.0,2.0,2.0,Cat_4,0
465734,Male,Yes,38.0,Yes,Artist,0.0,1.0,3.0,Cat_1,2
465736,Female,No,38.0,Yes,Artist,8.0,1.0,2.0,Cat_3,2
465737,Female,Yes,48.0,Yes,Engineer,7.0,1.0,3.0,Cat_3,2
465740,Female,No,71.0,Yes,Doctor,0.0,1.0,1.0,Cat_6,1
465742,Female,Yes,46.0,Yes,Artist,3.0,1.0,3.0,Cat_6,2
465751,Female,Yes,46.0,Yes,Artist,9.0,1.0,2.0,Cat_6,2
465753,Female,Yes,49.0,Yes,Artist,7.0,1.0,2.0,Cat_6,2
465766,Male,Yes,43.0,No,Entertainment,0.0,1.0,3.0,Cat_4,2
465768,Female,No,38.0,Yes,Artist,6.0,1.0,4.0,Cat_4,2
465769,Male,No,25.0,Yes,Healthcare,8.0,1.0,4.0,Cat_6,0
465772,Female,Yes,46.0,Yes,Engineer,0.0,1.0,4.0,Cat_1,2
